,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,Oracle_value,Oracle_name,DT_ham10_pred,RF_ham10_pred,kNN_ham10_pred,DT_ham2_pred,RF_ham2_pred,kNN_ham2_pred,DT_ham4_pred,RF_ham4_pred,kNN_ham4_pred,DT_ham6_pred,RF_ham6_pred,kNN_ham6_pred,DT_ham8_pred,RF_ham8_pred,kNN_ham8_pred,DT_ham9_pred,RF_ham9_pred,kNN_ham9_pred
123,245.0,1143.0,0.2143,980.0,0.8574,1.0,6.0,4.6653,1.0,6.0,4.6653,105.0,0.4286,140.0,0.5714,101.0,0.4122,144.0,0.5878,124.0,0.5061,121.0,0.4939,9.0,0.0367,7.0,0.0286,0.0,0.0,3.0,16.0,114.1176,2.0,2.0,9.0,3.0,28.0,14.4219,3.0,28.0,15.0566,150.66899999999998,199.988,38.774,199.99,199.995,199.995,38.774,ham4,97.2964285714286,117.06551201949237,109.08172727272728,92.0560555555555,100.3593181306893,88.22312500000001,139.64535483870966,101.43438919452888,97.27321428571429,91.99770386266088,113.69117542090157,138.97474999999997,196.86445108695662,171.65838354537473,136.62656,97.28607031249997,88.5538067820023,82.08062068965516
124,245.0,1063.0,0.2305,844.0,0.794,1.0,6.0,4.3388,1.0,6.0,4.3388,103.0,0.4204,142.0,0.5796,105.0,0.4286,140.0,0.5714,108.0,0.4408,137.0,0.5592,15.0,0.0612,20.0,0.0816,0.0,0.0,5.0,23.0,85.5,2.0,2.0,7.0,2.0,28.0,14.302999999999999,3.0,28.0,15.0676,140.33700000000002,14.026,33.453,7.837999999999999,199.989,24.92,7.837999999999999,ham6,174.4042580645161,149.050323010582,110.835,92.0560555555555,100.3593181306893,118.11387500000001,139.64535483870966,52.44580944227006,74.27021428571427,91.99770386266088,113.69117542090157,106.87950000000001,196.86445108695662,157.49461272738955,119.01732,97.28607031249997,88.5538067820023,84.46020689655175
125,245.0,1043.0,0.2349,812.0,0.7785,1.0,6.0,4.2571,2.0,6.0,4.2571,123.0,0.502,122.0,0.498,109.0,0.4449,136.0,0.5551,132.0,0.5388,113.0,0.4612,14.0,0.0571,20.0,0.0816,0.0,0.0,2.0,10.0,96.2414,2.0,2.0,3.0,1.0,28.0,14.2464,2.0,28.0,14.7273,80.477,56.57,199.995,130.909,199.99099999999999,199.995,56.57,ham2,174.4042580645161,136.9931312015504,103.14172727272727,92.0560555555555,100.3593181306893,142.83137500000004,139.64535483870966,199.99512857142855,81.34599999999999,91.99770386266088,113.69117542090157,119.29412500000001,196.86445108695662,139.8455732273896,119.13020000000002,97.28607031249997,88.5538067820023,85.40493103448277
126,245.0,1033.0,0.2372,804.0,0.7783,1.0,6.0,4.2163,1.0,6.0,4.2163,101.0,0.4122,144.0,0.5878,117.0,0.4776,128.0,0.5224,130.0,0.5306,115.0,0.4694,22.0,0.0898,25.0,0.102,0.0,0.0,3.0,12.0,72.5333,2.0,2.0,4.0,2.0,28.0,14.5844,3.0,28.0,14.8194,184.05599999999998,199.99099999999999,32.519,199.989,199.99,199.995,32.519,ham4,174.4042580645161,188.41415712218534,111.34390909090908,92.0560555555555,100.3593181306893,142.831375,139.64535483870966,84.85896110893671,87.10389285714287,91.99770386266088,113.69117542090157,119.29412500000001,196.86445108695662,144.9469201216214,119.12960000000002,97.28607031249997,88.5538067820023,84.2646551724138
127,231.0,1259.0,0.1835,1258.0,0.9992,2.0,6.0,5.4502,2.0,6.0,5.4502,1.0,0.0043,230.0,0.9957,1.0,0.0043,230.0,0.9957,2.0,0.0087,229.0,0.9913,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,2.0,10.0,129.2,2.0,2.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,0.24600000000000002,0.7390000000000001,199.995,0.436,199.975,0.408,0.24600000000000002,ham10,32.383109756097575,74.93970079280369,37.29109090909091,30.860578947368417,29.279219611859013,52.331,199.8823636363633,197.73345157536681,173.48346428571426,10.448162790697673,20.839148755975383,1.324125,196.86445108695662,195.82412939240672,182.7536,31.52657954545455,35.716892262880336,53.25158620689655
128,231.0,1259.0,0.1835,1258.0,0.9992,2.0,6.0,5.4502,2.0,6.0,5.4502,1.0,0.0043,230.0,0.9957,1.0,0.0043,230.0,0.9957,2.0,0.0087,229.0,0.9913,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,9.0,44.0,124.2,2.0,2.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,199.99200000000002,2.35,199.995,1.355,199.99,0.7959999999999999,0.7959999999999999,ham9,32.383109756097575,122.04990079280367,37.29109090909091,30.860578947368417,29.279219611859013,52.331,199.8823636363633,195.98390990870013,173.48346428571426,10.448162790697673,20.839148755975383,1.324125,196.86445108695662,195.82412939240672,182.7536,31.52657954545455,43.72148726288033,53.25158620689655
129,231.0,1243.0,0.1858,1226.0,0.9863,1.0,6.0,5.381,2.0,6.0,5.381,17.0,0.0736,214.0,0.9264,17.0,0.0736,214.0,0.9264,32.0,0.1385,199.0,0.8615,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,3.0,16.0,133.8333,2.0,2.0,23.0,5.0,20.0,19.0,5.0,20.0,19.0,1.63,199.99099999999999,199.995,3.324,199.99,199.993,1.63,ham10,32.383109756097575,21.252681683992925,37.29109090909091,92.0560555555555,67.78727058524261,52.3305,199.8823636363633,194.24056369604563,173.48346428571423,10.448162790697673,20.839148755975383,1.16825,196.86445108695662,195.82412939240672,182.75368000000003,97.28607031249997,52.566869156741255,58.45193103448274
130,231.0,1243.0,0.1858,1226.0,0.9863,2.0,6.0,5.381,2.0,6.0,5.381,17.0,0.0736,214.0,0.9264,17.0,0.0736,214.0,0.9264,28.0,0.1212,203.0,0.8788,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,6.0,30.0,124.2,2.0,2.0,23.0,4.0,21.0,18.2,4.0,21.0,18.2917,1.123,1.11,182.484,0.574,199.99200000000002,0.961,0.574,ham6,32.383109756097575,17.75779451639861,37.29109090909091,92.0560555555555,67.78727058524261,52.331,199.8823636363633,187.2364728627123,173.48346428571423,10.448162790697673,20.839148755975383,1.324125,196.86445108695662,195.82412939240672,182.75368000000003,97.28607031249997,52.566869156741255,58.45193103448274
131,231.0,1235.0,0.187,1210.0,0.9798,2.0,6.0,5.3463,2.0,6.0,5.3463,23.0,0.0996,208.0,0.9004,23.0,0.0996,208.0,0.9004,38.0,0.1645,193.0,0.8355,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,3.0,16.0,142.125,2.0,2.0,23.0,14.0,21.0,19.24,14.0,21.0,19.24,0.9940000000000001,1.74,48.318000000000005,0.151,199.993,1.122,0.151,ham6,32.383109756097575,25.084707830523516,37.29109090909091,30.860578947368417,41.86653846739371,52.8055,151.67566666666667,92.06969083333334,173.4835714285714,10.448162790697673,20.839148755975383,1.1636249999999997,196.86445108695662,190.9441292113826,182.7536,31.52657954545455,35.716892262880336,59.37606896551724
132,231.0,1235.0,0.187,1210.0,0.9798,2.0,6.0,5.3463,2.0,6.0,5.3463,25.0,0.1082,206.0,0.8918,21.0,0.0909,210.0,0.9091,40.0,0.1732,191.0,0.8268,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,7.0,35.0,128.875,2.0,2.0,39.0,2.0,21.0,17.6923,2.0,21.0,17.6923,2.36,199.993,199.995,0.5660000000000001,199.983,2.8080000000000003,0.5660000000000001,ham6,32.383109756097575,16.696694058523157,37.29109090909091,92.0560555555555,67.78727058524261,52.8055,151.67566666666667,145.7998440079365,173.4835714285714,10.448162790697673,20.839148755975383,1.163625,196.86445108695662,190.9441292113826,182.7536,97.28607031249997,60.571464156741264,59.37606896551724
133,231.0,1227.0,0.1883,1194.0,0.9731,2.0,6.0,5.3117,2.0,6.0,5.3117,29.0,0.1255,202.0,0.8745,31.0,0.1342,200.0,0.8658,54.0,0.2338,177.0,0.7662,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,3.0,14.0,134.6667,2.0,2.0,11.0,2.0,21.0,17.3462,2.0,21.0,17.3462,1.032,12.624,10.975999999999999,1.494,98.65100000000001,199.995,1.032,ham10,32.383109756097575,30.759978338904613,19.113909090909093,92.0560555555555,53.09400793546964,53.373875,151.67566666666667,100.6921888888889,173.48399999999995,10.448162790697673,20.839148755975383,1.023625,196.86445108695662,190.9441292113826,175.54428,97.28607031249997,56.575606546595985,52.790620689655164
134,231.0,1219.0,0.1895,1180.0,0.968,2.0,6.0,5.2771,2.0,6.0,5.2771,33.0,0.1429,198.0,0.8571,33.0,0.1429,198.0,0.8571,50.0,0.2165,181.0,0.7835,4.0,0.0173,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,133.25,2.0,2.0,23.0,12.0,21.0,19.2,12.0,21.0,19.2,199.99099999999999,2.346,199.995,0.10800000000000001,199.988,1.355,0.10800000000000001,ham6,32.383109756097575,152.80685476190476,37.28036363636364,30.860578947368417,41.86653846739371,53.356874999999995,151.67566666666667,199.49432400793648,166.5953214285714,10.448162790697673,20.839148755975383,1.0238749999999999,196.86445108695662,190.9441292113826,175.54428,31.52657954545455,39.725629652735066,51.771517241379314
135,231.0,1211.0,0.1908,1162.0,0.9595,2.0,6.0,5.2424,2.0,6.0,5.2424,39.0,0.1688,192.0,0.8312,45.0,0.1948,186.0,0.8052,72.0,0.3117,159.0,0.6883,4.0,0.0173,3.0,0.013000000000000001,0.0,0.0,6.0,29.0,120.75,2.0,2.0,11.0,2.0,21.0,18.36,2.0,21.0,18.0385,0.156,4.648,199.995,1.5730000000000002,87.008,5.5729999999999995,0.156,ham10,32.383109756097575,13.130720272524275,55.546181818181815,92.0560555555555,53.09400793546964,30.049875000000004,151.67566666666667,190.16762888888883,154.9221428571428,54.93195652173913,26.35567655791583,27.390124999999998,196.86445108695662,190.9441292113826,167.8296,97.28607031249997,65.46951941999569,58.5443448275862
136,231.0,1211.0,0.1908,1166.0,0.9628,2.0,6.0,5.2424,1.0,6.0,5.2424,41.0,0.1775,190.0,0.8225,43.0,0.1861,188.0,0.8139,64.0,0.2771,167.0,0.7229,4.0,0.0173,5.0,0.0216,0.0,0.0,3.0,16.0,138.8889,2.0,2.0,26.0,3.0,21.0,17.4828,3.0,21.0,17.4828,2.5180000000000002,4.539,199.995,0.39899999999999997,199.995,199.99599999999998,0.39899999999999997,ham6,32.383109756097575,13.601282610186612,55.54618181818182,92.0560555555555,77.11264285736391,5.268375000000001,151.67566666666667,199.49432400793648,154.9221428571428,54.93195652173913,32.019593300772975,2.410125,196.86445108695662,190.9441292113826,167.82959999999994,97.28607031249997,65.46951941999569,58.5443448275862
137,231.0,1203.0,0.192,1148.0,0.9543,2.0,6.0,5.2078,2.0,6.0,5.2078,51.0,0.2208,180.0,0.7792,45.0,0.1948,186.0,0.8052,80.0,0.3463,151.0,0.6537,3.0,0.013000000000000001,4.0,0.0173,0.0,0.0,5.0,27.0,134.3,2.0,2.0,23.0,11.0,21.0,18.2258,11.0,21.0,18.4333,0.168,0.9740000000000001,199.995,0.5760000000000001,199.993,2.2430000000000003,0.168,ham10,32.383109756097575,21.389878952991456,74.68709090909093,92.0560555555555,68.72226757034454,28.690500000000004,151.67566666666667,199.49432400793648,147.91328571428568,54.93195652173913,42.596553893161264,27.2335,196.86445108695662,190.9441292113826,153.43316,97.28607031249997,68.27408723847239,62.025379310344825
138,231.0,1203.0,0.192,1148.0,0.9543,1.0,6.0,5.2078,2.0,6.0,5.2078,49.0,0.2121,182.0,0.7879,49.0,0.2121,182.0,0.7879,78.0,0.3377,153.0,0.6623,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,114.1,2.0,2.0,11.0,2.0,22.0,16.7241,2.0,22.0,16.7241,0.121,14.011,94.104,1.617,199.99,3.122,0.121,ham10,32.383109756097575,53.72273664458247,84.18890909090909,92.0560555555555,68.72226757034454,28.690500000000004,151.67566666666667,137.37496526595746,147.91328571428568,54.93195652173913,36.93263715030412,27.2335,196.86445108695662,193.4156473932008,153.43316000000002,97.28607031249997,61.054075743627024,62.025379310344825
139,231.0,1195.0,0.1933,1132.0,0.9473,2.0,6.0,5.1732,2.0,6.0,5.1732,53.0,0.2294,178.0,0.7706,57.0,0.2468,174.0,0.7532,78.0,0.3377,153.0,0.6623,4.0,0.0173,4.0,0.0173,0.0,0.0,7.0,34.0,121.8889,2.0,2.0,11.0,2.0,21.0,16.7429,2.0,22.0,16.6471,199.99099999999999,1.265,101.72200000000001,13.363,199.946,1.939,1.265,ham2,97.2964285714286,79.54970857620638,85.35981818181818,92.0560555555555,68.72226757034454,29.007749999999998,151.67566666666667,136.9903025,141.28292857142853,54.93195652173913,48.55939025679763,52.21825,196.86445108695662,193.4156473932008,153.43316000000002,97.28607031249997,68.27408723847239,66.1228275862069
140,231.0,1187.0,0.1946,1118.0,0.9419,2.0,6.0,5.1385,2.0,6.0,5.1385,63.0,0.2727,168.0,0.7273,59.0,0.2554,172.0,0.7446,100.0,0.4329,131.0,0.5671,3.0,0.013000000000000001,4.0,0.0173,0.0,0.0,1.0,6.0,113.6,2.0,2.0,29.0,4.0,21.0,18.2813,4.0,21.0,18.2813,3.685,199.99200000000002,199.995,199.99099999999999,45.33,199.995,3.685,ham10,97.2964285714286,70.18227371319236,85.35981818181818,92.0560555555555,68.72226757034454,53.078500000000005,151.67566666666667,199.49457317460315,136.2468928571428,54.93195652173913,64.18898671543857,77.398125,196.86445108695662,159.13131889339746,153.43316000000002,97.28607031249997,74.46106510924574,64.37406896551724
141,231.0,1187.0,0.1946,1114.0,0.9385,2.0,6.0,5.1385,2.0,6.0,5.1385,63.0,0.2727,168.0,0.7273,61.0,0.2641,170.0,0.7359,94.0,0.4069,137.0,0.5931,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,137.3,2.0,2.0,46.0,3.0,21.0,17.2424,3.0,21.0,17.2424,199.99200000000002,1.749,126.147,0.24100000000000002,199.97400000000002,0.41100000000000003,0.24100000000000002,ham6,97.2964285714286,144.4158737261794,85.35981818181818,92.0560555555555,68.72226757034454,53.07850000000001,151.67566666666667,126.62198888888891,136.2468928571428,54.93195652173913,53.11324153863567,77.398125,196.86445108695662,190.9441292113826,153.43336000000002,97.28607031249997,74.46106510924574,64.37406896551724
142,231.0,1179.0,0.1959,1102.0,0.9347,2.0,6.0,5.1039,1.0,6.0,5.1039,67.0,0.29,164.0,0.71,63.0,0.2727,168.0,0.7273,98.0,0.4242,133.0,0.5758,4.0,0.0173,3.0,0.013000000000000001,0.0,0.0,9.0,48.0,140.5,2.0,2.0,31.0,8.0,21.0,17.4242,8.0,21.0,17.4242,13.912,4.8839999999999995,93.914,199.986,199.988,2.275,2.275,ham9,97.2964285714286,62.66476464797497,70.91518181818182,92.0560555555555,68.72226757034454,53.078500000000005,151.67566666666667,134.57723000000001,129.61646428571424,54.93195652173913,58.52506997258142,77.398125,196.86445108695662,190.9441292113826,148.41316,97.28607031249997,74.46106510924574,64.37406896551725
143,231.0,1171.0,0.1973,1086.0,0.9274,2.0,6.0,5.0693,1.0,6.0,5.0693,67.0,0.29,164.0,0.71,57.0,0.2468,174.0,0.7532,84.0,0.3636,147.0,0.6364,4.0,0.0173,6.0,0.026000000000000002,0.0,0.0,2.0,10.0,140.0,2.0,2.0,25.0,7.0,21.0,17.7143,7.0,22.0,17.8611,199.99200000000002,199.99200000000002,199.99400000000003,199.993,199.993,199.99599999999998,199.99200000000002,ham10,97.2964285714286,130.5864410989011,70.91518181818182,92.0560555555555,92.7409024922388,53.078500000000005,151.67566666666667,199.4938265079365,122.5138571428571,54.93195652173913,53.07342812229469,77.398125,196.86445108695662,193.4156473932008,148.41316,97.28607031249997,74.46106510924574,71.53737931034483
144,231.0,1171.0,0.1973,1086.0,0.9274,1.0,6.0,5.0693,2.0,6.0,5.0693,67.0,0.29,164.0,0.71,65.0,0.2814,166.0,0.7186,84.0,0.3636,147.0,0.6364,4.0,0.0173,6.0,0.026000000000000002,0.0,0.0,2.0,10.0,114.5,2.0,2.0,23.0,4.0,22.0,16.4375,4.0,22.0,16.4792,118.432,1.761,199.995,3.418,199.989,199.995,1.761,ham2,97.2964285714286,114.9543137701791,70.91518181818184,92.0560555555555,92.7409024922388,53.078500000000005,151.67566666666667,176.68019526595745,122.51385714285709,54.93195652173913,53.07342812229469,77.398125,196.86445108695662,193.4156473932008,148.41316,97.28607031249997,74.46106510924574,71.53737931034483
145,231.0,1251.0,0.1847,1242.0,0.9928,2.0,6.0,5.4156,2.0,6.0,5.4156,9.0,0.039,222.0,0.961,9.0,0.039,222.0,0.961,18.0,0.0779,213.0,0.9221,3.0,0.013000000000000001,3.0,0.013000000000000001,0.0,0.0,1.0,6.0,124.2,2.0,2.0,23.0,20.0,21.0,20.0476,20.0,21.0,20.0476,0.16,0.10099999999999999,199.995,2.693,138.123,0.815,0.10099999999999999,ham2,32.383109756097575,31.078574077872656,37.29109090909091,30.860578947368417,29.279219611859013,52.331,199.8823636363633,192.48895222176228,173.48342857142856,10.448162790697673,20.839148755975383,1.324125,196.86445108695662,195.82412939240672,182.75352000000004,31.52657954545455,35.716892262880336,54.95855172413791
146,276.0,1517.0,0.1819,1516.0,0.9993,2.0,6.0,5.4964,2.0,6.0,5.4964,1.0,0.0036,275.0,0.9964,1.0,0.0036,275.0,0.9964,2.0,0.0072,274.0,0.9928,3.0,0.0109,3.0,0.0109,0.0,0.0,7.0,34.0,141.8,2.0,2.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,3.389,1.172,199.995,0.6759999999999999,199.953,5.835,0.6759999999999999,ham6,32.383109756097575,25.868242459470355,24.813000000000002,30.860578947368417,29.279219611859013,15.181625,199.8823636363633,199.9809603377134,199.9876785714286,10.448162790697673,20.839148755975383,5.9750000000000005,196.86445108695662,198.29564757422492,199.97852000000003,31.52657954545455,43.72148726288033,17.036000000000005
147,276.0,1501.0,0.1839,1484.0,0.9887,2.0,6.0,5.4384,2.0,6.0,5.4384,17.0,0.0616,259.0,0.9384,17.0,0.0616,259.0,0.9384,34.0,0.1232,242.0,0.8768,3.0,0.0109,3.0,0.0109,0.0,0.0,4.0,20.0,156.875,2.0,2.0,23.0,8.0,23.0,21.0385,8.0,23.0,21.0385,8.485,9.007,199.995,13.728,199.988,14.034,8.485,ham10,32.383109756097575,9.35275299139584,24.952909090909092,30.860578947368417,29.279219611859013,15.181624999999997,199.8823636363633,199.9860005028308,199.98978571428572,10.448162790697673,20.839148755975383,5.9750000000000005,196.86445108695662,198.29564757422492,199.98000000000005,31.52657954545455,35.716892262880336,18.079379310344834
148,276.0,1501.0,0.1839,1484.0,0.9887,2.0,6.0,5.4384,1.0,6.0,5.4384,17.0,0.0616,259.0,0.9384,17.0,0.0616,259.0,0.9384,30.0,0.1087,246.0,0.8913,3.0,0.0109,3.0,0.0109,0.0,0.0,6.0,30.0,134.3333,2.0,2.0,23.0,19.0,23.0,21.76,19.0,23.0,21.76,8.809,16.328,199.995,7.745,199.99400000000003,1.287,1.287,ham9,32.383109756097575,11.549661956660534,24.952909090909092,30.860578947368417,41.64531759165699,15.181625,199.8823636363633,199.9860719338072,199.98978571428572,10.448162790697673,20.839148755975383,5.9750000000000005,196.86445108695662,198.29564757422492,199.98,31.52657954545455,35.716892262880336,17.73086206896552
149,276.0,1493.0,0.1849,1468.0,0.9833,2.0,6.0,5.4094,2.0,6.0,5.4094,23.0,0.0833,253.0,0.9167,25.0,0.0906,251.0,0.9094,44.0,0.1594,232.0,0.8406,4.0,0.0145,3.0,0.0109,0.0,0.0,5.0,24.0,143.2857,2.0,2.0,11.0,9.0,23.0,20.8276,9.0,23.0,20.8571,0.365,46.605,199.995,0.8420000000000001,199.937,6.524,0.365,ham10,32.383109756097575,9.126517715421814,25.45254545454545,30.860578947368417,29.279219611859013,22.762375,199.8823636363633,199.98718633616414,199.99071428571423,10.448162790697673,20.839148755975383,8.018,196.86445108695662,198.29564757422492,199.98012,31.52657954545455,35.716892262880336,17.909413793103447
150,276.0,1493.0,0.1849,1468.0,0.9833,2.0,6.0,5.4094,2.0,6.0,5.4094,25.0,0.0906,251.0,0.9094,21.0,0.0761,255.0,0.9239,40.0,0.1449,236.0,0.8551,3.0,0.0109,3.0,0.0109,0.0,0.0,12.0,64.0,154.8333,2.0,2.0,23.0,19.0,22.0,21.875,19.0,22.0,21.875,3.964,22.103,199.99400000000003,12.062000000000001,199.989,2.035,2.035,ham9,32.383109756097575,32.14257794692028,24.95290909090909,30.860578947368417,29.279219611859013,15.996,199.8823636363633,199.99147443380724,199.99071428571423,10.448162790697673,50.58850290415341,7.798875000000001,196.86445108695662,198.29564757422492,199.98012,31.52657954545455,43.72148726288033,17.988965517241382
151,276.0,1485.0,0.1859,1454.0,0.9791,2.0,6.0,5.3804,2.0,6.0,5.3804,31.0,0.1123,245.0,0.8877,31.0,0.1123,245.0,0.8877,52.0,0.1884,224.0,0.8116,3.0,0.0109,3.0,0.0109,0.0,0.0,1.0,6.0,139.2857,2.0,2.0,4.0,16.0,22.0,21.6154,3.0,22.0,20.9259,199.99,6.261,199.988,3.457,199.988,19.38,3.457,ham6,32.383109756097575,121.63044667382742,23.816454545454544,30.860578947368417,29.279219611859013,19.649250000000002,199.8823636363633,199.98654943380723,199.99042857142857,10.448162790697673,20.839148755975383,7.376875,196.86445108695662,198.29564757422492,199.98216,31.52657954545455,35.716892262880336,23.515206896551724
152,276.0,1477.0,0.1869,1436.0,0.9722,2.0,6.0,5.3514,2.0,6.0,5.3514,35.0,0.1268,241.0,0.8732,35.0,0.1268,241.0,0.8732,60.0,0.2174,216.0,0.7826,3.0,0.0109,3.0,0.0109,0.0,0.0,3.0,16.0,171.75,2.0,2.0,25.0,5.0,23.0,20.1935,5.0,23.0,20.2,22.171,58.818000000000005,199.995,2.742,199.96900000000002,1.508,1.508,ham9,32.383109756097575,10.200612758688044,23.81645454545455,30.860578947368417,29.279219611859013,17.14175,199.8823636363633,199.9922991021216,199.99042857142854,10.448162790697673,20.839148755975383,5.060375,196.86445108695662,198.29564757422492,199.98208000000005,31.52657954545455,35.716892262880336,24.632034482758616
153,276.0,1477.0,0.1869,1436.0,0.9722,2.0,6.0,5.3514,2.0,6.0,5.3514,33.0,0.1196,243.0,0.8804,35.0,0.1268,241.0,0.8732,62.0,0.2246,214.0,0.7754,3.0,0.0109,3.0,0.0109,0.0,0.0,6.0,30.0,151.125,2.0,2.0,23.0,7.0,23.0,20.7692,7.0,23.0,19.8889,0.42100000000000004,7.687,199.995,15.267000000000001,199.986,199.995,0.42100000000000004,ham10,32.383109756097575,6.410515599597135,23.81645454545455,30.860578947368417,29.279219611859013,17.14175,199.8823636363633,199.9922991021216,199.99042857142854,10.448162790697673,20.839148755975383,5.060375,196.86445108695662,198.29564757422492,199.98208000000002,31.52657954545455,35.716892262880336,23.51520689655172
154,276.0,1469.0,0.1879,1420.0,0.9666,2.0,6.0,5.3225,2.0,6.0,5.3225,41.0,0.1486,235.0,0.8514,41.0,0.1486,235.0,0.8514,68.0,0.2464,208.0,0.7536,4.0,0.0145,3.0,0.0109,0.0,0.0,5.0,26.0,156.25,2.0,2.0,4.0,8.0,23.0,20.8182,8.0,23.0,20.8182,5.267,2.2430000000000003,199.99400000000003,9.414,199.99400000000003,3.458,2.2430000000000003,ham2,32.383109756097575,10.02235256388285,41.34790909090909,30.860578947368417,29.279219611859013,12.48,199.8823636363633,199.9922991021216,199.99042857142854,10.448162790697673,20.839148755975383,7.979375,196.86445108695662,198.29564757422492,199.98208000000005,31.52657954545455,35.716892262880336,26.75796551724137
155,276.0,1469.0,0.1879,1420.0,0.9666,2.0,6.0,5.3225,2.0,6.0,5.3225,45.0,0.163,231.0,0.8370000000000001,43.0,0.1558,233.0,0.8442,76.0,0.2754,200.0,0.7246,3.0,0.0109,3.0,0.0109,0.0,0.0,3.0,16.0,155.125,2.0,2.0,23.0,5.0,22.0,20.5714,5.0,22.0,20.5714,8.885,10.245,199.995,5.82,199.99400000000003,5.853,5.82,ham6,32.383109756097575,8.347955615830902,41.34790909090909,30.860578947368417,29.279219611859013,12.48,199.8823636363633,199.9922991021216,199.99042857142854,10.448162790697673,20.839148755975383,7.979375,196.86445108695662,198.29564757422492,199.98344000000006,31.52657954545455,35.716892262880336,26.75796551724137
156,276.0,1461.0,0.1889,1406.0,0.9624,2.0,6.0,5.2935,2.0,6.0,5.2935,47.0,0.1703,229.0,0.8297,47.0,0.1703,229.0,0.8297,78.0,0.2826,198.0,0.7174,4.0,0.0145,4.0,0.0145,0.0,0.0,2.0,10.0,127.375,2.0,2.0,4.0,4.0,24.0,19.4054,6.0,24.0,19.4595,3.195,3.7,199.995,1.4280000000000002,199.981,2.845,1.4280000000000002,ham6,32.383109756097575,9.282021508688045,42.052,30.860578947368417,41.86653846739371,15.46875,199.8823636363633,199.9922991021216,199.9910714285714,10.448162790697673,20.839148755975383,32.546125,196.86445108695662,198.29564757422492,199.98384000000004,31.52657954545455,35.716892262880336,39.672620689655176
157,276.0,1461.0,0.1889,1406.0,0.9624,2.0,6.0,5.2935,2.0,6.0,5.2935,43.0,0.1558,233.0,0.8442,47.0,0.1703,229.0,0.8297,80.0,0.2899,196.0,0.7101,5.0,0.0181,3.0,0.0109,0.0,0.0,2.0,10.0,142.6667,2.0,2.0,31.0,3.0,23.0,20.3704,3.0,23.0,20.3704,0.429,1.575,199.995,1.5130000000000001,199.99,15.164000000000001,0.429,ham10,32.383109756097575,7.980157699164235,42.052,30.860578947368417,29.279219611859013,15.46875,199.8823636363633,199.9922991021216,199.99074999999996,10.448162790697673,20.839148755975383,32.546124999999996,196.86445108695662,198.29564757422492,199.98384000000001,31.52657954545455,35.716892262880336,32.974103448275855
158,276.0,1445.0,0.191,1374.0,0.9509,2.0,6.0,5.2355,1.0,6.0,5.2355,55.0,0.1993,221.0,0.8007,51.0,0.1848,225.0,0.8152,90.0,0.3261,186.0,0.6739,5.0,0.0181,4.0,0.0145,0.0,0.0,2.0,9.0,142.0,3.0,3.0,23.0,4.0,22.0,20.0,4.0,22.0,20.0,3.6310000000000002,9.311,199.995,24.194000000000003,199.988,33.393,3.6310000000000002,ham10,32.383109756097575,64.95514683367533,25.421545454545456,30.860578947368417,48.42306663129379,8.903875,199.8823636363633,199.9922991021216,199.9935357142856,54.93195652173913,32.059406717113944,56.987125000000006,196.86445108695662,198.29564757422492,199.98792000000006,31.52657954545455,42.93690375772569,50.86955172413794
